c_function,c_file,c_line,c_signature,tool_claim,tool_claim_resolved,tool_claim_status,tool_claim_defined_in_rust,tool_verifi_tag,name_eq,matcher_forced,matcher_forced_score,matcher_forced_conf,matcher_deploy,prior,truth,truth_note
fnc_char,lil.c,2621,"(lil: lil_t, argc: size_t, argv: lil_value_t *) -> lil_value_t",fnc_char,fnc_char,CLAIMED,yes,No_Fix_Compile_Success,fnc_char,fnc_catcher,0.428,0.01,fnc_catcher,CONFLICT,fnc_char,"lil.c:2621 -> src/common/lil_mod.rs:2162: argc==0 -> None (C 2624), s[0] = (char)lil_to_integer(argv[0]) (C 2625, Rust 2179 as u8 as char), lil_alloc_string of the 1-char string (C 2627). Forced proposal fnc_catcher is WRONG: fnc_catcher (src/common/lil_mod.rs:2325) reads or replaces lil.catcher; C fnc_char is an integer-to-character conversion."
fnc_charat,lil.c,2630,"(lil: lil_t, argc: size_t, argv: lil_value_t *) -> lil_value_t",fnc_charat,fnc_charat,CLAIMED,yes,No_Fix_Compile_Success,fnc_charat,fnc_charat,0.456,-0.003,ABSTAIN,unanimous,fnc_charat,"lil.c:2630 -> src/common/lil_mod.rs:2185: argc<2 -> None, str = lil_to_string(argv[0]), index = lil_to_integer(argv[1]), index >= strlen -> None, 1-char string of str[index] (C 2635-2641). Forced proposal correct."
fnc_codeat,lil.c,2644,"(lil: lil_t, argc: size_t, argv: lil_value_t *) -> lil_value_t",fnc_codeat,fnc_codeat,CLAIMED,yes,No_Fix_Compile_Success,fnc_codeat,fnc_strcmp,0.456,-0.003,ABSTAIN,CONFLICT,fnc_codeat,"lil.c:2644 -> src/common/lil_mod.rs:2522: argc<2 -> None, str/index as in charat, index >= strlen -> None, lil_alloc_integer(str[index]) (C 2648-2652, Rust 2548-2549). Forced proposal fnc_strcmp is WRONG: fnc_strcmp (src/common/lil_mod.rs:2638) compares two argument strings and returns the ordering as an integer; it takes no index and never indexes a string."
fnc_substr,lil.c,2655,"(lil: lil_t, argc: size_t, argv: lil_value_t *) -> lil_value_t",fnc_substr,fnc_substr,CLAIMED,yes,No_Fix_Compile_Success,fnc_substr,fnc_substr,0.418,0.003,ABSTAIN,unanimous,fnc_substr,"lil.c:2655 -> src/common/lil_mod.rs:2058: argc<2 -> None, empty str -> None, slen, start=atoll(argv[1]), end = argc>2 ? atoll(argv[2]) : slen, clamp end, start>=end -> None, lil_alloc_string("""") + per-byte lil_append_char (C 2660-2671 in order). Forced proposal correct."
fnc_strpos,lil.c,2674,"(lil: lil_t, argc: size_t, argv: lil_value_t *) -> lil_value_t",fnc_strpos,fnc_strpos,CLAIMED,yes,No_Fix_Compile_Success,fnc_strpos,fnc_strpos,0.444,0.032,fnc_strpos,unanimous,fnc_strpos,"lil.c:2674 -> src/common/lil_mod.rs:2551: argc<2 -> integer -1, hay, optional min from argv[2] with min>=strlen(hay) -> -1 (C 2681-2684), strstr(hay+min, argv[1]) -> position or -1 (C 2685-2687). Forced proposal correct."
fnc_length,lil.c,2690,"(lil: lil_t, argc: size_t, argv: lil_value_t *) -> lil_value_t",fnc_length,fnc_length,CLAIMED,yes,No_Fix_Compile_Success,fnc_length,fnc_length,0.434,-0.001,ABSTAIN,unanimous,fnc_length,"lil.c:2690 -> src/common/lil_mod.rs:2614: total = sum strlen(lil_to_string(argv[i])) plus one separator per i>0, lil_alloc_integer(total) (C 2693-2697). Forced proposal correct."
real_trim,lil.c,2700,"(str: const char *, chars: const char *, left: int, right: int) -> lil_value_t",real_trim,real_trim,CLAIMED,yes,No_Fix_Compile_Success,real_trim,real_trim,0.36,0.035,real_trim,unanimous,real_trim,"lil.c:2700 -> src/common/lil_mod.rs:2258: left: advance base while str[base] in chars (C 2705), if !right r = lil_alloc_string(str+base or NULL) (C 2706); right: s = strclone(str+base), strip trailing chars, r = lil_alloc_string(s) (C 2711-2715). Forced proposal correct."
fnc_trim,lil.c,2721,"(lil: lil_t, argc: size_t, argv: lil_value_t *) -> lil_value_t",fnc_trim,fnc_trim,CLAIMED,yes,No_Fix_Compile_Success,fnc_trim,,,,NONE,single-source,fnc_trim,"lil.c:2721 -> src/common/lil_mod.rs:2790: argc==0 -> None, real_trim(lil_to_string(argv[0]), argc<2 ? "" \f\n\r\t\v"" : lil_to_string(argv[1]), 1, 1) (C 2723-2724, Rust 2807-2817). Forced proposal is (none) -- WRONG: Rust fnc_trim exists at src/common/lil_mod.rs:2790; the forced run assigned it to fnc_split instead."
fnc_ltrim,lil.c,2727,"(lil: lil_t, argc: size_t, argv: lil_value_t *) -> lil_value_t",fnc_ltrim,fnc_ltrim,CLAIMED,yes,No_Fix_Compile_Success,fnc_ltrim,,,,NONE,single-source,fnc_ltrim,"lil.c:2727 -> src/common/lil_mod.rs:2819: same shape as fnc_trim with real_trim(..., 1, 0) (C 2730, Rust 2845). Forced proposal is (none) -- WRONG: Rust fnc_ltrim exists at src/common/lil_mod.rs:2819; the forced run assigned it to fnc_filter instead."
fnc_rtrim,lil.c,2733,"(lil: lil_t, argc: size_t, argv: lil_value_t *) -> lil_value_t",fnc_rtrim,fnc_rtrim,CLAIMED,yes,No_Fix_Compile_Success,fnc_rtrim,,,,NONE,single-source,fnc_rtrim,"lil.c:2733 -> src/common/lil_mod.rs:2847: same shape with real_trim(..., 0, 1) (C 2736, Rust 2871). Forced proposal is (none) -- WRONG: Rust fnc_rtrim exists at src/common/lil_mod.rs:2847; the forced run assigned it to fnc_list instead."
fnc_strcmp,lil.c,2739,"(lil: lil_t, argc: size_t, argv: lil_value_t *) -> lil_value_t",fnc_strcmp;lil_t;lil_value_t,fnc_strcmp,CLAIMED,yes,No_Fix_Compile_Success,fnc_strcmp,lil_to_double,0.271,-0.159,ABSTAIN,CONFLICT,fnc_strcmp,"lil.c:2739 -> src/common/lil_mod.rs:2638: argc<2 -> None, lil_alloc_integer(strcmp(lil_to_string(argv[0]), lil_to_string(argv[1]))) via str::cmp as i32 (C 2741-2742, Rust 2651-2661). Forced proposal lil_to_double is WRONG: lil_to_double (src/common/lil_mod.rs:1782) parses a single value as f64 and returns a double, no comparison, no argv."
fnc_streq,lil.c,2745,"(lil: lil_t, argc: size_t, argv: lil_value_t *) -> lil_value_t",fnc_streq,fnc_streq,CLAIMED,yes,No_Fix_Compile_Success,fnc_streq,fnc_streq,0.423,-0.022,ABSTAIN,unanimous,fnc_streq,"lil.c:2745 -> src/common/lil_mod.rs:2663: argc<2 -> None, lil_alloc_integer(strcmp(...) ? 0 : 1) as s0 == s1 (C 2747-2748). Forced proposal correct."
fnc_repstr,lil.c,2751,"(lil: lil_t, argc: size_t, argv: lil_value_t *) -> lil_value_t",fnc_repstr,fnc_repstr,CLAIMED,yes,No_Fix_Compile_Success,fnc_repstr,fnc_repstr,0.416,-0.019,ABSTAIN,unanimous,fnc_repstr,"lil.c:2751 -> src/common/lil_mod.rs:2969: argc<1 -> None, argc<3 -> clone(argv[0]) (C 2762-2763), from/to, empty from -> None (C 2766), src = strclone(argv[0]), strstr replace loop building newsrc (C 2771-2781, Rust 3017-3032), lil_alloc_string(src). Forced proposal correct."
fnc_split,lil.c,2787,"(lil: lil_t, argc: size_t, argv: lil_value_t *) -> lil_value_t",,,NO_RECORD,,,,fnc_trim,0.398,-0.014,ABSTAIN,single-source,NONE,"lil.c:2787 (split argv[0] on separator chars into a list value). Never-attempted unit: PtrTrans crashed at unit 95/131 (fnc_write) with the 807k-token prompt rejection (RUN.md 'Completion state'), so no Rust definition of this name (or any other counterpart) exists; rust_inventory.csv has no same-name entry and no other Rust fn implements this behaviour. Forced proposal fnc_trim is WRONG: fnc_trim (src/common/lil_mod.rs:2790) strips characters from both ends of a single string; C fnc_split (C 2787-2814) produces a list by separator."
fnc_try,lil.c,2816,"(lil: lil_t, argc: size_t, argv: lil_value_t *) -> lil_value_t",,,NO_RECORD,,,,,,,NONE,CONFLICT,NONE,"lil.c:2816 (lil_parse_value(argv[0]); on error clear it and parse argv[1] instead). Never-attempted unit: PtrTrans crashed at unit 95/131 (fnc_write) with the 807k-token prompt rejection (RUN.md 'Completion state'), so no Rust definition of this name (or any other counterpart) exists; rust_inventory.csv has no same-name entry and no other Rust fn implements this behaviour. Forced proposal (none) correct."
fnc_error,lil.c,2831,"(lil: lil_t, argc: size_t, argv: lil_value_t *) -> lil_value_t",fnc_error,fnc_error,CLAIMED,yes,Fixed_1_Compile_Success,fnc_error,fnc_error,0.422,0.006,ABSTAIN,unanimous,fnc_error,"lil.c:2831 -> src/common/lil_mod.rs:2705: lil_set_error(lil, argc>0 ? lil_to_string(argv[0]) : NULL) then None (C 2833-2834). Forced proposal correct."
fnc_exit,lil.c,2837,"(lil: lil_t, argc: size_t, argv: lil_value_t *) -> lil_value_t",fnc_exit,fnc_exit,CLAIMED,yes,Fixed_4_Compile_Success,fnc_exit,fnc_exit,0.556,0.085,fnc_exit,unanimous,fnc_exit,"lil.c:2837 -> src/common/lil_mod.rs:1688: if callback[0] (LIL_CALLBACK_EXIT) call proc(lil, argc>0 ? argv[0] : NULL), return None (C 2839-2843). Forced proposal correct."
fnc_source,lil.c,2846,"(lil: lil_t, argc: size_t, argv: lil_value_t *) -> lil_value_t",,,NO_RECORD,,,,,,,NONE,CONFLICT,NONE,"lil.c:2846 (SOURCE/READ callback or fopen+fread the file, then lil_parse(buffer)). Never-attempted unit: PtrTrans crashed at unit 95/131 (fnc_write) with the 807k-token prompt rejection (RUN.md 'Completion state'), so no Rust definition of this name (or any other counterpart) exists; rust_inventory.csv has no same-name entry and no other Rust fn implements this behaviour. Forced proposal (none) correct."
fnc_lmap,lil.c,2875,"(lil: lil_t, argc: size_t, argv: lil_value_t *) -> lil_value_t",,,NO_RECORD,,,,,,,NONE,CONFLICT,NONE,"lil.c:2875 (lil_subst_to_list(argv[0]) then lil_set_var each following name to the i-th element). Never-attempted unit: PtrTrans crashed at unit 95/131 (fnc_write) with the 807k-token prompt rejection (RUN.md 'Completion state'), so no Rust definition of this name (or any other counterpart) exists; rust_inventory.csv has no same-name entry and no other Rust fn implements this behaviour. Forced proposal (none) correct."
fnc_rand,lil.c,2887,"(lil: lil_t, argc: size_t, argv: lil_value_t *) -> lil_value_t",fnc_rand,fnc_rand,CLAIMED,yes,Fixed_1_Compile_Success,fnc_rand,fnc_rand,0.376,-0.01,ABSTAIN,unanimous,fnc_rand,lil.c:2887 (lil_alloc_double(rand()/(double)RAND_MAX)) -> src/common/lil_mod.rs:2124: lil_alloc_double(value/2147483647) where the rand() call is replaced by a time-derived 31-bit integer (Rust 2134-2143). Same shape; RNG source is a translation liberty. Forced proposal correct.
fnc_catcher,lil.c,2892,"(lil: lil_t, argc: size_t, argv: lil_value_t *) -> lil_value_t",fnc_catcher,fnc_catcher,CLAIMED,yes,No_Fix_Compile_Success,fnc_catcher,fnc_char,0.424,0.006,ABSTAIN,CONFLICT,fnc_catcher,"lil.c:2892 -> src/common/lil_mod.rs:2325: argc==0 -> lil_alloc_string(lil->catcher) (C 2894-2895), else catcher = lil_to_string(argv[0]); lil->catcher = catcher[0] ? strclone(catcher) : NULL (C 2897-2899, Rust 2341-2350), return None. Forced proposal fnc_char is WRONG: fnc_char (src/common/lil_mod.rs:2162) builds a 1-character string from an integer argument and never touches lil.catcher."
register_stdcmds,lil.c,2904,(lil: lil_t) -> void,,,NO_RECORD,,,,lil_free_env,0.218,-0.329,ABSTAIN,single-source,NONE,"lil.c:2904 (50+ lil_register calls binding the fnc_* commands). Never-attempted unit: PtrTrans crashed at unit 95/131 (fnc_write) with the 807k-token prompt rejection (RUN.md 'Completion state'), so no Rust definition of this name (or any other counterpart) exists; rust_inventory.csv has no same-name entry and no other Rust fn implements this behaviour. Forced proposal lil_free_env is WRONG: lil_free_env (src/common/lil_mod.rs:3071) is an SCC stub with an empty body taking an owned env; C register_stdcmds registers every std command (C 2906-2955)."
